Entity,Code,Year,Gas Consumption - TWh,Coal Consumption - TWh,Oil Consumption - TWh
Iran,IRN,1982,67.49102783203125,15.668668746948242,357.8790588378906
Iran,IRN,1983,77.13311004638672,14.78349781036377,435.680419921875
Iran,IRN,1984,89.7887191772461,11.429498672485352,471.6441345214844
Iran,IRN,1985,96.8643798828125,11.24466323852539,518.3890380859375
Iran,IRN,1986,93.05474853515625,11.074993133544922,478.29693603515625
Iran,IRN,1987,113.91767120361328,10.894169807434082,498.8362121582031
Iran,IRN,1988,123.67467498779297,11.241999626159668,500.27935791015625
Iran,IRN,1989,156.16835021972656,8.259160995483398,536.6414794921875
Iran,IRN,1990,227.985107421875,8.261173248291016,553.211181640625
Iran,IRN,1991,265.3103942871094,11.791994094848633,586.5464477539062
Iran,IRN,1992,305.182861328125,10.38550853729248,630.6393432617188
Iran,IRN,1993,165.13165283203125,12.766507148742676,691.7041015625
Iran,IRN,1994,261.0528259277344,12.817841529846191,714.4830322265625
Iran,IRN,1995,318.6799621582031,12.004998207092285,702.6481323242188
Iran,IRN,1996,374.7938537597656,12.558329582214355,737.4683227539062
Iran,IRN,1997,397.5235290527344,12.872002601623535,758.1709594726562
Iran,IRN,1998,462.3134765625,14.98916244506836,736.0621337890625
Iran,IRN,1999,549.7263793945312,14.264881134033203,752.2656860351562
Iran,IRN,2000,594.4088134765625,15.159658432006836,775.711181640625
Iran,IRN,2001,665.3270263671875,14.862000465393066,799.7440185546875
Iran,IRN,2002,782.2032470703125,14.081557273864746,806.6087036132812
Iran,IRN,2003,802.7673950195312,15.257164001464844,810.2835083007812
Iran,IRN,2004,932.5601806640625,15.971222877502441,848.9063110351562
Iran,IRN,2005,970.4690551757812,18.10276985168457,910.1544799804688
Iran,IRN,2006,1057.8399658203125,17.473772048950195,991.9343872070312
Iran,IRN,2007,1185.522216796875,18.215394973754883,999.0738525390625
Iran,IRN,2008,1257.8671875,13.639931678771973,1029.7059326171875
Iran,IRN,2009,1347.944091796875,15.789039611816406,1002.6773071289062
Iran,IRN,2010,1443.89404296875,14.953167915344238,935.3784790039062
Iran,IRN,2011,1531.9261474609375,16.599336624145508,953.44091796875
Iran,IRN,2012,1525.455322265625,13.067666053771973,982.4461669921875
Iran,IRN,2013,1538.344970703125,16.685945510864258,1048.9322509765625
Iran,IRN,2014,1734.0093994140625,19.011037826538086,972.7606201171875
Iran,IRN,2015,1840.19482421875,18.15151023864746,856.49658203125
Iran,IRN,2016,1963.1904296875,17.59095573425293,849.546142578125
Iran,IRN,2017,2050.039794921875,19.174835205078125,875.5689086914062
Iran,IRN,2018,2126.433837890625,20.36971092224121,914.9714965820312
Iran,IRN,2019,2183.8955078125,20.550382614135742,949.2357177734375
Iran,IRN,2020,2342.970458984375,20.606685638427734,894.6365356445312
Iran,IRN,2021,2411.1884765625,20.550382614135742,901.8779296875
Iraq,IRQ,1965,4.730999946594238,0,18.064800262451172
Iraq,IRQ,1966,5.766499996185303,0,19.33100128173828
Iraq,IRQ,1967,4.5980000495910645,0,20.708927154541016
Iraq,IRQ,1968,4.607500076293945,0,22.23212242126465
Iraq,IRQ,1969,7.238999843597412,0,23.81018829345703
Iraq,IRQ,1970,7.409999847412109,0,31.23763084411621
Iraq,IRQ,1971,8.787500381469727,0,33.48013687133789
Iraq,IRQ,1972,8.882499694824219,0,40.729270935058594
Iraq,IRQ,1973,8.645000457763672,0,39.85892868041992
Iraq,IRQ,1974,7.941999912261963,0,39.219146728515625
Iraq,IRQ,1975,12.302499771118164,0,39.17350769042969
Iraq,IRQ,1976,17.147499084472656,0,47.936946868896484
Iraq,IRQ,1977,11.190999984741211,0,56.69448471069336
Iraq,IRQ,1978,11.599499702453613,0,54.79533767700195
Iraq,IRQ,1979,16.63450050354004,0,66.81039428710938
Iraq,IRQ,1980,12.169500350952148,0,87.15145874023438
Iraq,IRQ,1981,5.889999866485596,0,87.05760192871094
Iraq,IRQ,1982,6.460000038146973,0,89.89552307128906
Iraq,IRQ,1983,4.465000152587891,0,106.47716522216797
Iraq,IRQ,1984,5.605000019073486,0,117.484619140625
Iraq,IRQ,1985,8.074999809265137,0,133.38356018066406
Iraq,IRQ,1986,14.725000381469727,0,148.50924682617188
Iraq,IRQ,1987,35.625,0,151.35134887695312
Iraq,IRQ,1988,53.20000076293945,0,164.53359985351562
Iraq,IRQ,1989,61.275001525878906,0,186.9792938232422
Iraq,IRQ,1990,37.810001373291016,0,186.1629638671875
Iraq,IRQ,1991,16.530000686645508,0,125.08224487304688
Iraq,IRQ,1992,21.565000534057617,0,197.36927795410156
Iraq,IRQ,1993,24.225000381469727,0,268.42352294921875
Iraq,IRQ,1994,30.114999771118164,0,303.7690124511719
Iraq,IRQ,1995,30.114999771118164,0,300.1285705566406
Iraq,IRQ,1996,30.780000686645508,0,301.8482666015625
Iraq,IRQ,1997,28.975000381469727,0,369.4200744628906
Iraq,IRQ,1998,28.024999618530273,0,265.85894775390625
Iraq,IRQ,1999,30.209999084472656,0,183.1770782470703
Iraq,IRQ,2000,29.924999237060547,0,283.28509521484375
Iraq,IRQ,2001,26.219999313354492,0,323.3523864746094
Iraq,IRQ,2002,22.420000076293945,0,306.86572265625
Iraq,IRQ,2003,14.819999694824219,0,275.4603271484375
Iraq,IRQ,2004,9.5,0,299.974609375
Iraq,IRQ,2005,13.774999618530273,0,280.53448486328125
Iraq,IRQ,2006,13.774999618530273,0,271.706298828125
Iraq,IRQ,2007,45.429569244384766,0,243.8377685546875
Iraq,IRQ,2008,64.57624816894531,0,273.0975036621094
Iraq,IRQ,2009,68.52729797363281,0,263.08209228515625
Iraq,IRQ,2010,71.35260009765625,0,299.03814697265625
Iraq,IRQ,2011,63.01919937133789,0,318.9728698730469
Iraq,IRQ,2012,63.413448333740234,0,351.5544738769531
Iraq,IRQ,2013,70.72654724121094,0,390.68511962890625
Iraq,IRQ,2014,75.30834197998047,0,367.53631591796875
Iraq,IRQ,2015,73.01097106933594,0,355.36285400390625
Iraq,IRQ,2016,98.95578002929688,0,391.62799072265625
Iraq,IRQ,2017,114.2685546875,0,407.95404052734375
Iraq,IRQ,2018,146.0044708251953,0,484.7773742675781
Iraq,IRQ,2019,194.92344665527344,0,409.0865173339844
Iraq,IRQ,2020,184.86944580078125,0,357.75482177734375
Iraq,IRQ,2021,170.94403076171875,,409.943603515625
Ireland,IRL,1965,0,36.35538101196289,28.52216339111328
Ireland,IRL,1966,0,41.4144287109375,31.88155174255371
Ireland,IRL,1967,0,44.10095977783203,35.6956901550293
Ireland,IRL,1968,0,53.85852813720703,39.704017639160156
Ireland,IRL,1969,0,51.276668548583984,43.15343475341797
Ireland,IRL,1970,0,25.004499435424805,48.4263801574707
Ireland,IRL,1971,0,23.86475944519043,53.493186950683594
Ireland,IRL,1972,0,22.213300704956055,58.88447570800781
Ireland,IRL,1973,0,21.666690826416016,63.811317443847656
Ireland,IRL,1974,0,23.364669799804688,63.19731521606445
Ireland,IRL,1975,0,19.782630920410156,61.815147399902344
Ireland,IRL,1976,0,20.340869903564453,62.78248596191406
Ireland,IRL,1977,0,21.30615997314453,66.95626831054688
Ireland,IRL,1978,0,20.1547908782959,71.8935546875
Ireland,IRL,1979,2.7623751163482666,23.120439529418945,75.46185302734375
Ireland,IRL,1980,8.065750122070312,21.910919189453125,67.97168731689453
Ireland,IRL,1981,12.1274995803833,22.93436050415039,60.3842887878418
Ireland,IRL,1982,17.7966251373291,24.26017951965332,52.857913970947266
Ireland,IRL,1983,19.25,26.318689346313477,48.004547119140625
Ireland,IRL,1984,20.395374298095703,25.2254695892334,47.20720672607422
Ireland,IRL,1985,21.001750946044922,28.98196029663086,47.07807540893555
Ireland,IRL,1986,14.812874794006348,31.854570388793945,58.1185188293457
Ireland,IRL,1987,14.755125045776367,40.925968170166016,51.009117126464844
Ireland,IRL,1988,17.700374603271484,41.670291900634766,46.249053955078125
Ireland,IRL,1989,20.07293701171875,41.75170135498047,47.58445739746094
Ireland,IRL,1990,21.829509735107422,40.26152801513672,52.879634857177734
Ireland,IRL,1991,22.364490509033203,38.62199020385742,58.04252243041992
Ireland,IRL,1992,22.12026023864746,36.78681182861328,60.744720458984375
Ireland,IRL,1993,25.132429122924805,35.74623489379883,61.54863739013672
Ireland,IRL,1994,25.562740325927734,34.20361328125,67.13884735107422
Ireland,IRL,1995,27.20256996154785,34.43781280517578,68.39937591552734
Ireland,IRL,1996,30.900909423828125,34.62535858154297,72.01289367675781
Ireland,IRL,1997,32.2965087890625,32.98866271972656,78.22833251953125
Ireland,IRL,1998,32.657039642333984,33.207923889160156,87.65817260742188
Ireland,IRL,1999,34.924888610839844,28.56918716430664,99.2354507446289
Ireland,IRL,2000,40.042091369628906,30.419254302978516,98.74266052246094
Ireland,IRL,2001,41.763328552246094,31.861221313476562,106.40008544921875
Ireland,IRL,2002,42.86817932128906,30.630023956298828,104.32109069824219
Ireland,IRL,2003,42.554168701171875,29.650684356689453,101.6037826538086
Ireland,IRL,2004,42.48439025878906,27.702468872070312,105.27774810791016
Ireland,IRL,2005,40.4375114440918,30.784610748291016,110.83222198486328
Ireland,IRL,2006,45.90361022949219,27.77243995666504,110.66594696044922
Ireland,IRL,2007,49.83454895019531,27.12116050720215,111.89871978759766
Ireland,IRL,2008,52.207069396972656,26.53965950012207,106.76354217529297
Ireland,IRL,2009,49.5554313659668,23.20185089111328,94.1797866821289
Ireland,IRL,2010,54.672630310058594,23.097179412841797,89.81561279296875
Ireland,IRL,2011,48.090049743652344,22.6668701171875,84.37815856933594
Ireland,IRL,2012,46.903377532958984,26.295429229736328,79.45584106445312
Ireland,IRL,2013,44.672149658203125,23.794979095458984,79.51541900634766
Ireland,IRL,2014,43.28269577026367,23.387929916381836,78.56532287597656
Ireland,IRL,2015,43.76369094848633,25.505399703979492,82.39286041259766
Ireland,IRL,2016,49.2065315246582,24.504409790039062,86.18897247314453
Ireland,IRL,2017,50.18880844116211,20.86448097229004,85.58354949951172
Ireland,IRL,2018,52.10539245605469,16.40505027770996,88.83021545410156
Ireland,IRL,2019,53.15884780883789,11.740788459777832,88.0555419921875
Ireland,IRL,2020,53.08082962036133,8.687483787536621,75.1766128540039
Ireland,IRL,2021,50.898868560791016,14.548378944396973,76.42920684814453
Israel,ISR,1965,0.7363994717597961,0,40.276981353759766
Israel,ISR,1966,0.9546622037887573,0,41.695316314697266
Israel,ISR,1967,1.0690808296203613,0,50.674129486083984
Israel,ISR,1968,1.3719372749328613,0,51.30147933959961
Israel,ISR,1969,1.4101672172546387,0,58.12165832519531
Israel,ISR,1970,1.2886991500854492,0,62.26057815551758
Israel,ISR,1971,1.206274390220642,0,70.90864562988281
Israel,ISR,1972,1.1924467086791992,0,67.12220001220703
Israel,ISR,1973,0.5175944566726685,0,72.3036117553711
Israel,ISR,1974,0.6325553059577942,0,72.49729919433594
Israel,ISR,1975,0.5780572295188904,0,74.56834411621094
Israel,ISR,1976,0.556908905506134,0,76.48452758789062
Israel,ISR,1977,0.5533841848373413,0,80.34449005126953
Israel,ISR,1978,0.5444366931915283,0,87.78669738769531
Israel,ISR,1979,0.38772138953208923,0,90.86662292480469
Israel,ISR,1980,0.018444444984197617,0.011629999615252018,92.54658508300781
Israel,ISR,1981,0.019527778029441833,0.011629999615252018,94.11931610107422
Israel,ISR,1982,0.434627503156662,6.454649925231934,94.85221862792969
Israel,ISR,1983,0.6157450079917908,12.164979934692383,89.0286865234375
Israel,ISR,1984,0.5376583337783813,19.689590454101562,85.71314239501953
Israel,ISR,1985,0.5059358477592468,21.480609893798828,76.26488494873047
Israel,ISR,1986,0.379316121339798,23.853130340576172,79.1062240600586
Israel,ISR,1987,0.4321872293949127,25.399919509887695,84.97657012939453
Israel,ISR,1988,0.3966688811779022,24.341590881347656,94.02596282958984
Israel,ISR,1989,0.3641327917575836,26.295429229736328,97.61043548583984
Israel,ISR,1990,0.3150574862957001,27.565227508544922,101.24890899658203
Israel,ISR,1991,0.2621863782405853,29.848464965820312,101.15154266357422
Israel,ISR,1992,0.22422777116298676,36.73735427856445,116.15121459960938
Israel,ISR,1993,0.22341416776180267,41.506561279296875,124.56147766113281
Israel,ISR,1994,0.20633277297019958,43.99226760864258,129.30416870117188
Israel,ISR,1995,0.24049583077430725,48.019012451171875,146.87704467773438
Israel,ISR,1996,0.15102165937423706,58.21340560913086,143.86280822753906
Israel,ISR,1997,0.1803038865327835,63.30219650268555,157.65806579589844
Israel,ISR,1998,0.11333388835191727,67.95359802246094,164.6537322998047
Israel,ISR,1999,0.1019463911652565,66.74111938476562,174.33197021484375
Israel,ISR,2000,0.0916433334350586,72.74456787109375,154.44406127929688
Israel,ISR,2001,0.09598138928413391,83.96878814697266,143.0897674560547
Israel,ISR,2002,0.085678331553936,88.76048278808594,142.7264862060547
Israel,ISR,2003,0.07781527936458588,91.98802947998047,146.5262451171875
Israel,ISR,2004,11.39424991607666,92.87358856201172,139.08590698242188
Israel,ISR,2005,15.70300006866455,92.3370590209961,136.4540557861328
Israel,ISR,2006,21.92675018310547,91.28712463378906,130.68551635742188
Israel,ISR,2007,26.23550033569336,93.35963439941406,135.5634765625
Israel,ISR,2008,36.09775161743164,91.86979675292969,134.59228515625
Israel,ISR,2009,40.02349853515625,89.96573638916016,124.9269027709961
Israel,ISR,2010,51.13050079345703,89.91976165771484,123.84819030761719
Israel,ISR,2011,47.492000579833984,92.25194549560547,129.7403106689453
Israel,ISR,2012,24.416250228881836,102.46896362304688,154.56674194335938
Israel,ISR,2013,66.35475158691406,82.44158172607422,117.32228088378906
Israel,ISR,2014,72.48274993896484,76.61222839355469,109.44140625
Israel,ISR,2015,80.52574920654297,75.02718353271484,116.40350341796875
Israel,ISR,2016,92.49449920654297,64.1209716796875,119.49044036865234
Israel,ISR,2017,98.9384765625,58.19283676147461,124.57351684570312
Israel,ISR,2018,105.229248046875,54.7813606262207,125.85820007324219
Israel,ISR,2019,107.71875,57.89883804321289,127.1303939819336
Israel,ISR,2020,112.98500061035156,50.47039794921875,110.13115692138672
Israel,ISR,2021,116.59475708007812,45.14167404174805,114.74180603027344
Italy,ITA,1965,73.74700164794922,100.32038116455078,610.73828125
Italy,ITA,1966,80.52124786376953,104.3443603515625,673.4346923828125
Italy,ITA,1967,87.9532470703125,114.34616088867188,745.3648681640625
Italy,ITA,1968,103.29350280761719,110.74085998535156,821.8543090820312
Italy,ITA,1969,113.41175079345703,113.67162322998047,905.2703247070312
Italy,ITA,1970,122.35199737548828,114.78810119628906,1024.0592041015625
Italy,ITA,1971,126.39749908447266,110.89205169677734,1101.37060546875
Italy,ITA,1972,144.9462432861328,103.1929931640625,1156.2515869140625
Italy,ITA,1973,162.833251953125,104.70488739013672,1217.0194091796875
Italy,ITA,1974,183.13525390625,114.02052307128906,1184.0780029296875
Italy,ITA,1975,211.03175354003906,114.3228988647461,1112.0738525390625
Italy,ITA,1976,255.520751953125,113.35761260986328,1162.11083984375
Italy,ITA,1977,260.9534912109375,111.47354888916016,1130.0887451171875
Italy,ITA,1978,257.09375,113.39250183105469,1186.6756591796875
Italy,ITA,1979,264.1340026855469,124.44100189208984,1225.944580078125
Italy,ITA,1980,262.16375732421875,146.00302124023438,1163.8812255859375
Italy,ITA,1981,254.19874572753906,149.63157653808594,1138.7347412109375
Italy,ITA,1982,253.312744140625,167.29754638671875,1081.3062744140625
Italy,ITA,1983,260.48724365234375,156.58631896972656,1053.4364013671875
Italy,ITA,1984,306.875244140625,177.59010314941406,1005.0879516601562
Italy,ITA,1985,311.9007568359375,175.33387756347656,999.8842163085938
Italy,ITA,1986,329.7764892578125,172.344970703125,1023.83642578125
Italy,ITA,1987,365.80499267578125,171.07730102539062,1067.588623046875
Italy,ITA,1988,396.8485107421875,160.3544464111328,1086.6915283203125
Italy,ITA,1989,429.27850341796875,167.30917358398438,1118.12109375
Italy,ITA,1990,454.26025390625,170.25906372070312,1127.5318603515625
Italy,ITA,1991,482.5820007324219,161.72418212890625,1134.5224609375
Italy,ITA,1992,478.1344909667969,141.8608856201172,1150.3917236328125
Italy,ITA,1993,487.875244140625,124.06953430175781,1119.7962646484375
Italy,ITA,1994,471.4432373046875,131.00254821777344,1116.1195068359375
Italy,ITA,1995,519.3057250976562,140.90716552734375,1153.95361328125
Italy,ITA,1996,535.7567749023438,129.65750122070312,1134.067626953125
Italy,ITA,1997,556.2977905273438,131.55105590820312,1145.1385498046875
Italy,ITA,1998,598.9450073242188,136.56216430664062,1141.9586181640625
Italy,ITA,1999,651.0008544921875,136.37933349609375,1132.525634765625
Italy,ITA,2000,678.7849731445312,145.58013916015625,1124.7027587890625
Italy,ITA,2001,680.645751953125,154.69651794433594,1102.6033935546875
Italy,ITA,2002,676.0286254882812,159.6782684326172,1106.427734375
Italy,ITA,2003,745.331787109375,172.29904174804688,1095.877197265625
Italy,ITA,2004,773.4182739257812,193.01272583007812,1072.4200439453125
Italy,ITA,2005,827.6954956054688,191.5335235595703,1039.4666748046875
Italy,ITA,2006,810.5877685546875,193.91123962402344,1038.17724609375
Italy,ITA,2007,814.561279296875,189.84832763671875,1005.7119140625
Italy,ITA,2008,808.51513671875,183.70091247558594,946.6116333007812
Italy,ITA,2009,743.1755981445312,143.8234405517578,875.9915771484375
Italy,ITA,2010,791.4990234375,159.0275115966797,853.3911743164062
Italy,ITA,2011,742.1607055664062,178.2699737548828,828.880615234375
Italy,ITA,2012,713.5658569335938,182.73330688476562,772.2136840820312
Italy,ITA,2013,667.404296875,157.4031219482422,706.4804077148438
Italy,ITA,2014,589.7159423828125,153.44741821289062,671.2789916992188
Italy,ITA,2015,643.1541748046875,143.3954620361328,710.4441528320312
Italy,ITA,2016,675.4583740234375,127.7323226928711,704.7899169921875
